m50w,t85w,COG,mean,ang,std,kurt,sm2std,grmn,class
-0.698812949,-0.694420983,0.819215255,-0.859284929,-0.892976792,-0.643012994,-0.689280233,0.75,-0.333333333,1FS
-0.374398009,-0.469051348,0.34135889,-0.827582202,-0.971735626,-0.824812293,-0.700723556,0.25,0.333333333,4FJ
-0.661670177,-0.693923504,0.79870892,-0.926640878,-0.950078104,-0.815192029,-0.785524608,0.75,-0.333333333,1FS
-0.891780607,-0.780865313,0.806572001,-0.677167084,-0.668158613,-0.015861875,0.225880006,0.75,-0.333333333,1FS
-0.408442552,-0.495258615,-0.055230126,-0.802792842,-0.953125561,-0.715467066,-0.756443946,0.5,0,2FJ
-0.630775208,-0.632379221,0.225837018,-0.88249409,-0.923291869,-0.747013977,-0.657164697,0.75,-0.333333333,1FS
-0.785073449,-0.891373851,-0.78149748,-0.901653993,-0.954583786,-0.754417353,-0.620401384,0.75,-0.333333333,2FJ
-0.74998564,-0.828967491,-0.111314985,-0.931183948,-0.957931843,-0.828609964,-0.545429598,0.75,-0.333333333,1FS
-0.659336946,-0.655415229,-0.411617855,-0.597070787,-0.848932012,-0.237096484,-0.796305388,0.5,-0.333333333,2FJ
-0.404293437,-0.555850885,-0.124837451,-0.735041844,-0.970323208,-0.783877684,-0.791510795,0,0.333333333,4FJ
-0.643695162,-0.693629253,0.786419753,-0.945504494,-0.968663719,-0.863592989,-0.833259278,0.75,-0.333333333,1FS
-0.762625975,-0.65607528,0.672346259,-0.786694573,-0.757097572,-0.412689532,-0.529837247,0.5,-0.666666667,1FS
-0.780681713,-0.795732878,-0.253283458,-0.840816362,-0.917526978,-0.624516195,-0.575809272,0.75,-0.333333333,1FS
-0.8239105,-0.85591995,-0.858525009,-0.768324769,-0.880631149,-0.398054812,-0.623962647,0.75,-0.333333333,2FJ
0.325619835,0.203986114,-0.354983578,-0.056544233,-0.717659163,0.172887319,-0.766808898,0,0,4FJ
-0.716360051,-0.807325117,-0.486688253,-0.672821539,-0.856091987,-0.312741679,-0.628406945,0.75,-0.333333333,2FJ
0.325619835,0.187837498,-0.082180009,-0.310956146,-0.838797313,-0.600583041,-0.405299373,-0.5,0.333333333,4FJ
-0.682665551,-0.54934218,0.714388489,-0.970195091,-0.97145896,-0.929312936,-0.874903771,0.5,0,1FS
-0.417440621,-0.355840131,-0.393040367,-0.0634576,-0.689197819,0.262855399,-0.846001435,0.25,0.333333333,4FJ
-0.476584022,-0.714172133,-0.555831951,-0.919727511,-0.990767006,-0.889866879,-0.828869094,0.5,0,4FJ
-0.839923019,-0.930892637,-0.735294118,-0.81553319,-0.872410134,-0.455329322,-0.279891573,0.75,-0.666666667,1FS
-0.712117209,-0.588654963,0.715676401,-0.254266535,-0.532855543,0.561050828,-0.783204472,0.75,-0.333333333,4FJ
-0.789019917,-0.702759789,0.007864383,-0.756275757,-0.676947822,-0.262743394,-0.477867202,0.5,-0.666666667,1FS
-0.055388827,-0.374549757,0.08464351,-0.498604685,-0.954640932,-0.68357329,-0.587385543,-0.25,0,4FJ
-0.469739665,-0.596055531,0.555671538,-0.944220583,-0.993494348,-0.932031327,-0.868742553,0.25,0,2FJ
-0.64944194,-0.660061692,-0.382760655,-0.369127193,-0.763512536,0.221891639,-0.823734079,0.5,0,2FJ
-0.752430157,-0.72891963,-0.462342942,-0.147998205,-0.669923168,0.537229016,-0.843676425,0.5,-0.333333333,2FJ
-0.20438881,-0.287389041,0.214561767,-0.800323783,-0.959087204,-0.828859694,-0.529918683,0.25,0,4FJ
-0.640106913,-0.682490548,0.793111824,-0.699981196,-0.854482238,-0.319786526,-0.852001026,0.75,-0.333333333,2FJ
0.325619835,-0.821904026,-0.077320946,0.460081823,-0.897070149,-0.095665265,0.240157865,-0.75,0.666666667,4FJ
-0.414806452,-0.564705257,-0.149392194,-0.833014133,-0.983752923,-0.877560204,-0.769868932,0,0,4FJ
-0.479327379,-0.581685682,0.556539218,-0.653957922,-0.921067186,-0.483118609,-0.891438953,0.5,0,4FJ
-0.768952605,-0.77796445,0.046543277,-0.857408443,-0.863705282,-0.586530445,-0.394417897,0.75,-0.666666667,1FS
-0.723265715,-0.834275221,-0.487373737,-0.895431963,-0.96000171,-0.7810984,-0.617443322,0.75,-0.333333333,2FJ
-0.520014232,-0.474067357,0.710176125,-0.029483338,-0.546191014,0.849143611,-0.927711048,0.5,0,4FJ
0.27879668,0.479879063,0.273562515,0.736616511,-0.4782438,0.514815611,-0.246806585,-0.5,0.666666667,4FJ
-0.716880098,-0.615612238,0.230508475,-0.922295333,-0.920839837,-0.804257558,-0.643926692,0.75,-0.333333333,1FS
-0.579787618,-0.662025643,0.507145409,-0.762399025,-0.922924813,-0.580553859,-0.699919513,0.75,-0.333333333,2FJ
-0.812806422,-0.903694966,-0.449412439,-0.809113635,-0.894060629,-0.516854677,-0.35893576,0.75,-0.333333333,1FS
-0.842222833,-0.771973046,-0.978167885,-0.484679188,-0.391196503,0.66317874,-0.487700074,0.5,-0.666666667,2FJ
-0.088545773,-0.833470578,-0.027855328,0.270062987,-0.894522494,0.039021312,-0.431951911,-0.5,0.666666667,4FJ
-0.861750176,-0.892822043,-0.825762226,-0.87795102,-0.905320401,-0.62391608,-0.160064846,0.75,-0.333333333,1FS
-0.732779676,-0.836270513,-0.420590951,-0.931875284,-0.971792102,-0.845839432,-0.602910348,0.75,-0.333333333,1FS
-0.407941191,-0.816078166,0.584702331,-0.100987308,-0.822320407,0.53014321,-0.885564721,0.5,0,2FJ
-0.832453885,-0.774276281,-0.352956941,-0.486061862,-0.428511108,0.625082883,-0.458952917,0.5,-0.666666667,1FS
0.317167543,-0.096045481,-0.159876024,0.018021371,-0.893521978,0.003810507,-0.589684123,0,0.333333333,4FJ
-0.601307977,-0.705269287,0.433674339,-0.845754481,-0.954854086,-0.741812448,-0.716253396,0.5,-0.333333333,2FJ
-0.334702173,-0.411519622,0.102389595,-0.821162647,-0.952914247,-0.792581412,-0.741583219,0.25,0,2FJ
-0.752260622,-0.626342405,0.24311491,-0.900172558,-0.902896258,-0.746081872,-0.581085178,0.75,-0.333333333,1FS
-0.066122788,-0.726143871,0.075333259,-0.157183107,-0.939970719,-0.371097644,-0.636920803,-0.25,0.333333333,4FJ
-0.414031379,-0.509313966,-0.264567705,-0.604379203,-0.945206354,-0.618724332,-0.752615052,0,0,4FJ
0.29898231,-0.112256703,-0.120417649,-0.033038784,-0.897441358,-0.073902705,-0.541338876,0,0.333333333,4FJ
-0.61414876,-0.778201334,-0.5224,-0.915381966,-0.979885394,-0.855843963,-0.794208146,0.5,-0.333333333,2FJ
-0.255204633,-0.183492183,-0.279414414,0.422848402,-0.497604993,0.560134379,-0.566736487,-0.25,0.333333333,4FJ
-0.634113332,-0.677752007,-0.070486111,-0.944023058,-0.985771224,-0.917331623,-0.760734305,0.5,0,1FS
-0.63251877,-0.708917504,0.758851742,-0.805459427,-0.938795271,-0.590974475,-0.877541354,0.5,-0.333333333,2FJ
-0.579360638,-0.667449186,-0.232478023,-0.90027132,-0.972124327,-0.843247827,-0.814724974,0.5,0,2FJ
-0.544084172,-0.551698141,0.609230149,-0.467099483,-0.73694124,-0.003961736,-0.833782048,0.5,0,2FJ
-0.642230631,-0.713659885,-0.298953028,-0.806150764,-0.928058942,-0.64714704,-0.74994625,0.5,0,2FJ
-0.677750609,-0.551438976,0.351217656,-0.865803246,-0.923433981,-0.727704204,-0.657292969,0.5,0,1FS
-0.877634379,-0.771997224,0.513225682,-0.610699996,-0.504717751,0.247706814,0.372666756,0.75,-0.333333333,1FS
-0.629976574,-0.705770793,0.761841523,-0.741362637,-0.921603358,-0.46033721,-0.873971997,0.5,-0.333333333,2FJ
0.98677686,0.972980988,-0.128432341,0.861452171,-0.537773247,0.297979774,0.79759776,-0.75,0.666666667,4FJ
-0.75877527,-0.889069647,-0.760850112,-0.965256972,-0.985733721,-0.908247517,-0.69946446,0.75,-0.333333333,1FS
0.325619835,-0.090535302,-0.175097342,-0.066519234,-0.862755022,-0.23468654,-0.35228123,-0.25,0.333333333,4FJ
-0.563436013,-0.696462577,-0.586227545,-0.956368357,-0.99213312,-0.92577603,-0.777864238,0.5,0,1FS
-0.320200234,-0.44598729,0.022471427,-0.27263634,-0.922469183,-0.339141829,-0.762829947,0,0,4FJ
-0.671810774,-0.766308714,-0.168424136,-0.926443353,-0.97326472,-0.855478735,-0.746908788,0.75,-0.333333333,1FS
-0.662180244,-0.808620515,-0.635716362,-0.925554492,-0.986566733,-0.87108416,-0.80911599,0.5,0,4FJ
-0.631412234,-0.498546205,0.728105323,-0.693759165,-0.854484447,-0.383052696,-0.90143431,0.5,-0.333333333,4FJ
-0.084145819,-0.389648702,0.075252304,-0.813755467,-0.986518371,-0.898850413,-0.607687646,0,0,4FJ
-0.577317141,-0.634153895,0.183838803,-0.801113882,-0.913622663,-0.630558995,-0.716569228,0.75,-0.333333333,2FJ
0.061554659,0.219848402,0.385663754,0.543338516,-0.453689836,0.733572191,-0.585249089,-0.25,0.333333333,4FJ
-0.649293875,-0.685654343,0.834448782,-0.861753988,-0.920104269,-0.659281988,-0.740443738,0.5,-0.333333333,1FS
-0.699564051,-0.880041176,-0.668071161,-0.757559668,-0.948792952,-0.56067213,-0.827249172,0.75,0,4FJ
-0.423766159,-0.543425991,-0.211303988,-0.879531218,-0.992262213,-0.922285097,-0.792522748,0,0,4FJ
-0.427730401,-0.563854544,-0.330522088,-0.751930212,-0.963704004,-0.732398239,-0.75702535,0,0,4FJ
-0.81937439,-0.767371932,-0.641084623,-0.80269408,-0.833672006,-0.433619616,-0.488095635,0.5,-0.666666667,1FS
0.325619835,-0.093866321,-0.167202838,-0.240637326,-0.885672108,-0.38157163,-0.442107355,-0.25,0.333333333,4FJ
-0.576242426,-0.69300856,0.456126097,-0.734943081,-0.929307607,-0.578472908,-0.741828781,0.5,-0.333333333,2FJ
-0.418655839,-0.413930349,0.433991483,-0.868766118,-0.944296165,-0.815233315,-0.801708888,0.5,0,2FJ
-0.676170652,-0.546529765,0.615841142,-0.669957429,-0.811354367,-0.280797713,-0.656619932,0.5,-0.333333333,2FJ
-0.437091874,-0.480568996,0.016815666,-0.497518299,-0.832921688,-0.223484889,-0.847182968,0.5,0,2FJ
0.323327257,-0.106284948,-0.177224862,0.146017426,-0.878690108,0.139736291,-0.584267874,-0.25,0.333333333,4FJ
-0.353931333,-0.435668614,0.059809647,-0.88664211,-0.970801025,-0.871605033,-0.751942328,0.5,0,2FJ
-0.64250079,-0.69487852,0.774104683,-0.704227978,-0.892173617,-0.357013464,-0.870123679,0.75,-0.333333333,4FJ
-0.361103514,-0.575134168,-0.508634693,-0.653760398,-0.940357914,-0.503096015,-0.819619183,0.5,0,4FJ
0.125968472,-0.0960458,0.376341608,0.461069447,-0.751935171,0.547626218,-0.586319642,-0.25,0.333333333,4FJ
0.294564541,-0.11586877,-0.100775194,-0.03659423,-0.898260436,-0.114671758,-0.530941181,0,0.333333333,4FJ
-0.332000523,-0.495205696,-0.142478057,-0.71627699,-0.970259872,-0.817594168,-0.702287474,-0.25,0.333333333,4FJ
-0.746746296,-0.807992932,-0.220010616,-0.666698271,-0.828298376,-0.235736267,-0.568144383,0.75,-0.333333333,2FJ
-0.727383199,-0.774136679,0.030922186,-0.828569826,-0.892882239,-0.557341357,-0.538067354,0.5,-0.333333333,1FS
-0.569617457,-0.66878361,0.13152818,-0.799928733,-0.945318767,-0.686034468,-0.769050537,0.5,-0.333333333,2FJ
-0.649482962,-0.728012068,-0.273158781,-0.608823511,-0.844539171,-0.268804701,-0.736570999,0.75,0,2FJ
-0.440521964,-0.530146344,0.277200577,-0.354411597,-0.850693215,-0.131518768,-0.796411063,0.5,0,4FJ
-0.834859135,-0.915888376,-0.109086607,-0.830150024,-0.887108178,-0.51701481,-0.270304657,0.75,-0.333333333,1FS
-0.792440612,-0.847886474,-0.523793931,-0.888024784,-0.946750367,-0.740538745,-0.550047239,0.75,-0.333333333,1FS
-0.772722884,-0.80277767,-0.760922504,-0.579194794,-0.709807844,0.0924785,-0.577317532,0.75,-0.333333333,2FJ
-0.775847782,-0.887586727,-0.709983498,-0.879234931,-0.960216042,-0.73842988,-0.680108867,0.75,-0.333333333,2FJ
-0.41646056,-0.279598201,-0.053839517,0.105821134,-0.407783171,0.89029273,-0.972842595,0.25,0,2FJ
-0.371279673,-0.460909428,-0.255367709,-0.454655422,-0.902007011,-0.417393177,-0.719857507,0,0,4FJ
-0.260654746,-0.318244479,0.166020906,-0.223156383,-0.837128169,-0.200667201,-0.716341739,0.25,0,4FJ
-0.338778156,-0.605033065,-0.51291364,-0.875679485,-0.984333264,-0.836697867,-0.824114438,0.5,0,4FJ
0.656198347,0.579995379,-0.212154148,0.187892679,-0.676894884,0.072627888,-0.391405237,-0.25,0.333333333,4FJ
-0.428781295,-0.463337167,0.535854832,-0.361226202,-0.743088174,0.232149783,-0.832372345,0.5,-0.333333333,2FJ
-0.70871918,-0.827717133,0.648894071,-0.572972764,-0.820993889,-0.007953363,-0.475350136,0.75,-0.333333333,2FJ
-0.819931359,-0.749381821,-0.674030501,-0.661068814,-0.609437846,0.057118188,-0.490701931,0.5,-0.666666667,1FS
0.325619835,0.627906977,-0.173441592,0.84653905,1,0.301952585,0.880061545,-0.75,1,4FJ
-0.447553977,-0.504548349,0.316450632,-0.833112896,-0.945460935,-0.755119127,-0.770300806,0.5,0,2FJ
-0.637629682,-0.723182109,-0.654853621,-0.65425421,-0.894261544,-0.354035715,-0.840471974,0.5,0,4FJ
-0.384911167,-0.493441284,0.29227316,-0.312832632,-0.876439612,-0.251652032,-0.697594751,0,0,4FJ
0.286046613,-0.87735204,0.063223616,0.0473538,-0.928594522,-0.337278684,-0.224750611,-0.5,0.333333333,4FJ
-0.493442959,-0.49208145,-0.580147719,-0.049334579,-0.729630266,0.522992819,-0.930927961,0.5,0,4FJ
-0.634369751,-0.519067376,0.756755026,-0.781756454,-0.894960263,-0.541962688,-0.879159767,0.5,-0.333333333,2FJ
-0.490799363,-0.619210549,0.513877439,-0.799237396,-0.963799664,-0.732067233,-0.855109579,0.5,0,4FJ
0.325619835,-0.094342922,-0.315340298,-0.273130151,-0.87153875,-0.136313898,-0.749707265,0,0,4FJ
-0.712206324,-0.818216693,-0.495183044,-0.731288873,-0.899526112,-0.454638644,-0.652030745,0.75,-0.333333333,2FJ
-0.589849319,-0.681642762,0.47476781,-0.42561928,-0.835707687,-0.074347272,-0.659551292,0.75,0,1FS
-1,-0.932021467,-0.166666667,-0.996860936,-0.906727234,-0.858134385,0.997220137,0.75,-1,1FS
-0.877864819,-0.812904938,-0.939091916,-0.860470077,-0.78054495,-0.505844303,-0.203985449,0.75,-0.666666667,1FS
-0.375700935,-0.62254025,-0.517393084,-0.87795102,-0.982692806,-0.833092132,-0.817772226,0.5,0,4FJ
-0.735309394,-0.821634704,-0.126300458,-0.880617605,-0.94095814,-0.728447763,-0.603638618,0.75,-0.333333333,1FS
-0.640165426,-0.671380726,0.815973292,-0.718351,-0.848782194,-0.344521156,-0.82885301,0.5,-0.333333333,4FJ
-0.673102078,-0.703162839,-0.33404971,-0.510357409,-0.805889204,-0.043860952,-0.754033859,0.5,0,2FJ
-0.60361361,-0.689714557,-0.307978851,-0.901851518,-0.969382162,-0.832704935,-0.798693053,0.5,0,1FS
-0.38876317,-0.47704999,0.320606271,-0.469766067,-0.896683357,-0.37960808,-0.739302984,0.25,0,4FJ
0.325619835,-0.807165327,-0.115505162,0.389664239,-0.907338448,-0.108080538,0.454786855,-0.75,0.333333333,4FJ
-0.397771387,-0.80560141,0.199937777,-0.139405877,-0.83002994,0.501889814,-0.841213008,0.25,-0.333333333,2FJ
-0.74181645,-0.750523331,-0.350078669,-0.892370329,-0.94575554,-0.742298523,-0.65463355,0.5,0,1FS
-0.604583263,-0.672316837,-0.336074271,-0.480333643,-0.809689854,-0.072565463,-0.811741164,0.5,0,4FJ
-0.682018897,-0.62458124,-0.147779987,-0.840125025,-0.87874128,-0.643068956,-0.818133154,0.5,-0.333333333,4FJ
-0.626211508,-0.532098339,-0.537659033,-0.133183847,-0.339643429,0.879050807,-0.896554167,0.5,-0.333333333,2FJ
-0.666750146,-0.670009577,-0.102693603,-0.950837663,-0.976674097,-0.899182215,-0.752247125,0.5,-0.333333333,1FS
-0.683755105,-0.550796543,0.685523542,-0.757757193,-0.876088329,-0.517494852,-0.839768849,0.5,0,2FJ
-0.894772133,-0.792040414,0.168581796,-0.712227732,-0.597325701,-0.0166259,0.479487233,0.75,-0.333333333,1FS
-0.924592186,-0.876358994,-0.874830485,-0.796077,-0.719774852,-0.278022403,0.406473927,0.75,-0.666666667,1FS
0.325619835,-0.093843073,-0.173599479,-0.331301198,-0.899042162,-0.459252253,-0.500404909,-0.25,0.333333333,4FJ
-0.516091232,-0.59220846,0.215038115,-0.801311407,-0.931318578,-0.678187207,-0.776892059,0.5,-0.333333333,2FJ
-0.324592669,-0.403611776,0.420873124,-0.821656459,-0.970280164,-0.809790895,-0.775391411,0,0.333333333,4FJ
-0.947892753,-0.83934446,0.741006506,-0.694746789,-0.619943441,0.107372419,0.351776542,0.75,-0.666666667,1FS
-0.756098489,-0.747737102,-0.306540084,-0.882790377,-0.934230126,-0.708945796,-0.621143207,0.5,-0.333333333,1FS
-0.504965753,-0.610729675,0.530849673,-0.912912906,-0.973059146,-0.863039797,-0.815081434,0.75,0,2FJ
-0.665436096,-0.719188872,0.776247849,-0.579787369,-0.822080508,-0.067002804,-0.766495437,0.75,-0.333333333,2FJ
-0.669503743,-0.651718829,0.839901097,-0.612774006,-0.741320945,-0.059617265,-0.815603379,0.5,-0.333333333,4FJ
-0.640008407,-0.743200105,-0.229927007,-0.957652268,-0.986499962,-0.920621011,-0.806433851,0.5,0,1FS
-0.792959422,-0.795681936,-0.591990317,-0.726054466,-0.859465694,-0.365017397,-0.522462266,0.75,-0.333333333,2FJ
-0.468396257,-0.602645783,0.539226622,-0.861753988,-0.979528162,-0.819517328,-0.859316599,0.25,0,4FJ
-0.679588158,-0.734058128,-0.163519729,-0.630847524,-0.843876006,-0.259277077,-0.752651061,0.75,-0.333333333,2FJ
-0.637631389,-0.922735847,-0.658118473,-0.682599015,-0.931090565,-0.425232066,-0.815568478,0.75,0,4FJ
-0.253322779,-0.350992207,0.115193189,-0.536134393,-0.92074084,-0.613021572,-0.622302689,0,0,4FJ
0.325619835,-0.541644951,0.242428816,0.269964224,-0.882844374,0.134518298,-0.322148422,-0.5,0.666666667,4FJ
-0.428911129,-0.557698835,-0.217216993,-0.377818284,-0.904797195,-0.336509108,-0.789281424,0,0,4FJ
-0.566476585,-0.599466854,0.198811237,-0.421273735,-0.756158444,0.110073587,-0.855930078,0.5,-0.333333333,2FJ
-0.791660104,-0.674187889,0.914242728,-0.841902748,-0.848606424,-0.532935734,-0.570352645,0.5,-0.333333333,1FS
-0.495470834,-0.61640329,0.514363054,-0.740868825,-0.946451149,-0.640226069,-0.859159014,0.25,0,4FJ
-0.550413223,-0.705654728,-0.594047619,-0.900567607,-0.980449152,-0.833232797,-0.806170249,0.5,0,4FJ
-0.04740935,-0.100878899,-0.190105049,-0.455939333,-0.910837699,-0.463350714,-0.770151006,0,0,4FJ
-0.678856664,-0.544257986,0.671289921,-0.536825729,-0.752202231,-0.081766019,-0.817533181,0.5,0,2FJ
-0.452172376,-0.716426027,-0.391375905,-0.888814883,-0.990525504,-0.890026044,-0.75846035,0.25,0.333333333,4FJ
-0.795847415,-0.876118349,-0.087284221,-0.768028481,-0.852169454,-0.384777396,-0.40951732,0.75,-0.333333333,1FS
0.325619835,-0.096704286,-0.435962074,0.273618433,-0.770259548,0.770183334,-0.877084093,0.25,0.333333333,4FJ
-0.659119332,-0.73986014,-0.625137384,-0.8291624,-0.958160963,-0.688289262,-0.773884648,0.5,0,2FJ
-0.773317591,-0.833026938,-0.8640553,-0.974540636,-0.9764095,-0.904448706,-0.668837282,0.75,-0.333333333,1FS
0.325619835,-0.836164296,0.100466333,0.005972359,-0.934043479,-0.410023607,0.033750206,-0.75,0.333333333,4FJ
-0.370055852,-0.405775542,0.416073547,-0.372781402,-0.837341276,-0.162895401,-0.812588012,0.25,0.333333333,4FJ
-0.146046002,-0.419705573,0.036372527,-0.601218807,-0.961390051,-0.687241974,-0.718111339,0,0,4FJ
-0.765928085,-0.861890426,-0.697560976,-0.795879475,-0.930338009,-0.56499583,-0.6761722,0.5,-0.333333333,2FJ
-0.180733753,-0.26962202,0.234954225,-0.819483686,-0.965143195,-0.853891669,-0.477473021,0.25,0,4FJ
-0.467769315,-0.592429433,0.560381356,-0.945603256,-0.994192638,-0.933694272,-0.867903424,0.25,0,2FJ
-0.479768159,-0.610616734,0.526116838,-0.655636883,-0.938088448,-0.528573844,-0.863317488,0.25,0,4FJ
-0.654608527,-0.526267177,0.025073746,-0.681710154,-0.855359402,-0.440232642,-0.735472651,0.5,0,2FJ
-0.657260062,-0.753417624,-0.462869835,-0.646056931,-0.887104922,-0.328957447,-0.802168676,0.75,-0.333333333,2FJ
-0.761166799,-0.742863705,0.777019797,-0.792719079,-0.817530731,-0.442295034,-0.350806301,0.75,-0.333333333,1FS
-0.652303299,-0.517481439,0.687931511,-0.800422545,-0.919939032,-0.627885415,-0.897258865,0.5,0,2FJ
-0.005242843,-0.10394337,-0.054032554,-0.231847473,-0.896051615,-0.560943913,-0.454908806,-0.5,0.333333333,4FJ
-0.872945048,-0.772123827,0.538724208,-0.585713112,-0.426336634,0.338697831,0.259058273,0.75,-0.333333333,1FS
-0.812242669,-0.861079266,-0.847595357,-0.939578751,-0.971866238,-0.833801456,-0.683128887,0.5,-0.333333333,2FJ
-0.205163846,-0.307569346,0.173707321,-0.603984154,-0.939372194,-0.704469327,-0.536569898,-0.25,0.333333333,4FJ
-0.47133723,-0.609970211,-0.452608523,-0.956170832,-0.987134855,-0.936452396,-0.875919744,0.5,0,2FJ
-0.70506569,-0.79972737,0.694352582,-0.650600001,-0.853485795,-0.216547615,-0.541377854,0.75,-0.333333333,2FJ
-0.387833681,-0.552849936,-0.113999731,-0.793805465,-0.97894072,-0.855394851,-0.787746183,-0.25,0.333333333,4FJ
-0.81508661,-0.718439264,0.96607445,-0.64971114,-0.485464979,0.116967911,-0.489436263,0.5,-0.666666667,1FS
-0.830061448,-0.71710364,0.880929175,-0.83617453,-0.81628367,-0.504388201,-0.271934198,0.75,-0.333333333,1FS
-0.596278762,-0.514670689,-0.083902683,-0.446161857,-0.632135121,0.299642224,-0.708910209,0.5,-0.333333333,2FJ
-0.805691622,-0.749228678,-0.344889276,-0.698400997,-0.703706322,-0.138906336,-0.508335062,0.5,-0.666666667,1FS
-0.735001656,-0.850589437,-0.425867508,-0.913604243,-0.96648359,-0.807785087,-0.626742794,0.75,-0.333333333,1FS
-0.473591238,-0.586143219,0.572337043,-0.914591866,-0.984601862,-0.881108175,-0.882633083,0.25,0,2FJ
-0.712556165,-0.591790935,0.00085034,-0.883975526,-0.902197043,-0.707626438,-0.610618354,0.5,-0.666666667,1FS
-0.439203393,-0.811394621,-0.0463266,-0.163701425,-0.816041924,0.41052837,-0.870548742,0.75,0,2FJ
-0.490214156,-0.756036462,-0.493959363,-0.319449712,-0.874353935,-0.011210509,-0.820136038,0.5,0.333333333,4FJ
-0.463483851,-0.692220856,-0.482274996,-0.847532204,-0.97691212,-0.801605702,-0.823852313,0.5,0.333333333,4FJ
-0.410458995,-0.466878595,-0.326075196,-0.6737104,-0.944406233,-0.654155085,-0.723660982,0,0,4FJ
0.082947628,-0.821074367,0.375585378,0.374158544,-0.881588643,0.500507921,-0.574323733,0,0.333333333,4FJ
-0.350239485,-0.348804455,-0.345028535,-0.219699699,-0.82308416,-0.085820419,-0.73980068,0,0,4FJ
-0.607675322,-0.760428436,-0.565375982,-0.921505234,-0.983492482,-0.86839902,-0.799461083,0.5,0,4FJ
0.191860682,0.363252847,0.324218517,0.613558575,-0.262068329,0.655958138,-0.484887486,-0.5,0.666666667,4FJ
-0.067211821,-0.406959707,0.05159154,-0.57652821,-0.962119911,-0.737089546,-0.682437311,-0.5,0,4FJ
-0.436658409,-0.368872334,-0.377652109,0.157473864,-0.571680378,0.619321774,-0.866146227,0.25,0,4FJ
-0.401732359,-0.452504472,0.529151215,-0.399644771,-0.791357025,0.103862682,-0.848381642,0.5,-0.333333333,2FJ
